 01  0.10000000D+00 -0.20525840D-01  0.17472380D+01  0.18483820D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.64999820D+00 -0.17501020D+01  0.21308520D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.51190690D+00  0.97047270D+00  0.13551330D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.16549150D+01  0.23563930D+00  0.18562310D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.96264480D+00 -0.26764140D+00  0.11389190D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.57096620D+00  0.39291530D-01  0.66111790D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.15383140D+01 -0.78291370D+00  0.17953910D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.17406410D+01 -0.94241560D-01  0.18718380D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.10674840D+01  0.45761720D+00  0.13168490D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.15395470D+01  0.38318760D+00  0.17735110D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.50041160D+00 -0.76846130D+00  0.10150600D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.23151350D+00 -0.13748330D+01  0.14078360D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.48484150D+00 -0.14747350D+01  0.16322520D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.10588590D+00 -0.18996660D+01  0.21273660D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.96073990D+00 -0.37885170D+00  0.11374850D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.81977130D+00  0.15763390D-01  0.96758500D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.18644240D+01  0.78411380D+00  0.20236710D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.11879220D+00 -0.84410280D+00  0.90159710D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.38796270D+00  0.59239630D+00  0.71923500D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00 -0.11409910D+01 -0.35606300D+00  0.14323760D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.10000000D+00  0.17567140D+01 -0.35236670D+00  0.20093270D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.14578990D+01  0.11273370D+01  0.18663990D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.11450580D+00  0.18538980D+01  0.19914390D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.13765090D+01  0.43378700D+00  0.16389830D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.19599430D+01 -0.16415260D+00  0.21513110D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.11801680D+01  0.34690650D+00  0.13930140D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.94099580D+00 -0.18092590D+00  0.11815550D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.17899700D+00  0.20401910D+01  0.21395660D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.12953580D+01 -0.75561800D+00  0.16078230D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.60760510D+00  0.11543670D+01  0.14627830D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.48299960D+00 -0.18269470D+01  0.19264280D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.11466850D+00 -0.24273620D-01  0.31253770D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.19577590D+01 -0.43527080D+00  0.22232020D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.16902420D+00 -0.19316870D+01  0.19426090D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.15061150D+01  0.50172590D+00  0.18029560D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.70062740D+00  0.13119200D+01  0.16427850D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.11878420D+01 -0.82703490D+00  0.17284430D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.67647950D+00  0.73411000D+00  0.11633560D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.17562150D+01  0.70223670D+00  0.19253360D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.54329630D+00  0.19574340D+00  0.70901210D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.38289630D+00 -0.20056710D+01  0.21424140D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.31711840D+00  0.41813810D+00  0.65729240D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.13493860D+01  0.84412920D+00  0.18518150D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.18374100D+01  0.73114960D-01  0.19644570D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.15164620D+00  0.13410790D+01  0.16104000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.20459880D+01  0.20802520D+00  0.21157000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.10705290D+01  0.88552930D+00  0.15520750D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.37974870D+00  0.18161390D+01  0.18797900D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.12738410D+01  0.18014380D+00  0.13153700D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.13050030D+01  0.11017000D+01  0.18206990D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.73539210D+00  0.39151720D+00  0.10128430D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.73872160D+00 -0.84492380D+00  0.12071630D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.48292020D+00 -0.91060000D+00  0.12086270D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.32032470D+00 -0.13956630D+01  0.16849070D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.44116630D+00 -0.69328170D+00  0.89348410D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.19571640D+01  0.26168200D+00  0.21124240D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.99645550D-01  0.11071730D+00  0.37604030D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.19467220D+01  0.12817390D+00  0.22277730D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.12909180D+01  0.35880600D+00  0.13809580D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.13692890D+01 -0.31073520D+00  0.14054060D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.10797150D+01  0.15782470D+01  0.19213330D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.95137910D+00 -0.12757990D+01  0.17552420D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.62714330D+00 -0.14021790D+01  0.17927400D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.12659840D+01  0.12176560D+01  0.19609600D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.11634660D+01  0.10386750D+01  0.18105350D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.10632120D+01 -0.16014800D+01  0.19398000D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01  0.84296930D+00  0.14371310D+01  0.19208470D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.74912250D+00  0.45505980D-01  0.81371670D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.50000000D-01 -0.11627710D+01  0.65965170D+00  0.14870380D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.18700510D+01  0.72381750D+00  0.20922950D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.44588450D+00 -0.17398020D+01  0.19911680D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.29690700D+00 -0.70186130D+00  0.85619830D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.34229680D-01 -0.15321710D+01  0.17155210D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.45212770D+00  0.21297840D+00  0.52199470D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.44602970D+00  0.18873680D+01  0.21139690D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.10783960D+01 -0.18134310D+01  0.21108850D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.25657740D+00  0.18526680D+01  0.21173450D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.75620790D-01  0.10886210D+01  0.12887820D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.17737290D+01 -0.11403380D+01  0.21326890D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.30608170D+00  0.69495920D+00  0.83881290D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.19556510D+00  0.11077640D+01  0.13260420D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.47333770D+00 -0.71583830D+00  0.10786360D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.31644030D+00 -0.46023250D+00  0.64971200D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.97971720D+00  0.11954400D+00  0.12174380D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.10700440D+01 -0.15318170D+01  0.21242720D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.12256650D+01 -0.91775580D+00  0.17179680D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.15190300D+01  0.12517830D+01  0.20933870D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.12224700D+01 -0.58057800D-01  0.13302640D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.14365200D+01  0.11077610D+01  0.20621890D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.24830530D+00 -0.94388180D+00  0.11256160D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.10671540D+01 -0.52861360D+00  0.12604280D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.92643110D+00  0.99497030D+00  0.14874960D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.12156440D+00 -0.30464520D+00  0.59159950D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.38686310D+00 -0.18761080D+01  0.21107350D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.20686930D+00 -0.16825410D+01  0.19033310D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.64023090D+00 -0.18191450D+01  0.20938330D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.29317070D+00  0.11435320D+01  0.14118830D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.60671350D+00 -0.91761320D+00  0.12520210D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.11801160D+01 -0.35832300D+00  0.12637520D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.94188300D+00  0.13516110D+01  0.18415480D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.59866700D+00 -0.45396410D+00  0.99032380D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.95834650D+00 -0.89883510D+00  0.14955810D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.81056990D+00 -0.75318280D+00  0.12305480D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.95788190D+00  0.44113630D+00  0.12821610D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.60426870D+00  0.43205220D+00  0.87995350D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.67865360D+00  0.65454400D+00  0.10836320D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.12494630D+01  0.14324530D+01  0.20353260D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.18539240D+01 -0.80356850D-01  0.20526340D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.99966150D+00 -0.13990960D+01  0.19308490D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.27628020D+00 -0.51922970D+00  0.62060880D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.10321140D+01  0.14583030D+01  0.17926350D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.10769750D+01  0.69736720D+00  0.13342530D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.38938950D-01 -0.10596250D+01  0.12351010D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.59823610D+00  0.18921400D+01  0.21414700D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.72392790D+00 -0.11551350D+01  0.16032760D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.35742650D+00 -0.91444270D-01  0.59566690D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.15529090D+01 -0.38174910D+00  0.18282890D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.71571020D-01 -0.93202710D-01  0.27841380D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.11741480D+01  0.93895590D+00  0.16937490D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.87882620D+00  0.92003690D+00  0.15353520D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.10571180D+01 -0.71327040D+00  0.13797590D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.62102240D+00  0.16798330D+01  0.19743280D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.19854760D+00  0.21824540D+00  0.56973630D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.18497130D+00  0.88681280D+00  0.10708050D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.17044260D+01  0.93980210D+00  0.20519840D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.15566060D+01 -0.41091460D+00  0.16709980D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.66928170D+00  0.10854100D+01  0.14877590D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.18404370D+01  0.29283270D+00  0.20522950D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.12462340D+01 -0.95806550D-01  0.14782120D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00  0.46911630D+00 -0.11618360D+01  0.14457300D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
 01  0.12500000D+00 -0.13200380D+01  0.71843100D+00  0.15548320D+01  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00  0.00000000D+00
